Mean Pitch,Median Pitch,Min Pitch,Max Pitch,Pitch Range,Variance,Slope,Intensity,Emotion
110.15988096957507,107.94647834378569,86.25333385289768,147.3618461483152,61.108512295417526,205.5582410407146,-0.35638402414281023,29.592123956695925,1
225.58000302181088,216.20976055383608,129.03386666253905,321.83829694783367,192.80443028529461,1777.0262328276754,-0.8485107016187107,28.13830484210341,1
148.04215969015056,141.5188320983596,91.87467041600475,197.80183435705592,105.92716394105118,678.8115068745865,-0.6957298237989362,31.58662209431949,1
318.5541281311883,329.80647026098376,146.68864496618318,408.7332429280616,262.0445979618784,3712.09208760644,-0.5157012301884538,-44.787237000602076,1
174.5203864114483,153.86574614932778,113.42375113190427,588.7456421569642,475.3218910250599,9979.029477408132,0.7190863333572318,34.522076249824536,1
209.9010221464946,191.93951603849868,147.60044350872283,462.7530047678777,315.1525612591549,2235.295240275474,-0.8972770312020046,24.60841493849404,1
221.00002686597182,222.3312328678647,153.73143085277496,335.1414484681775,181.41001761540252,1450.2917375996994,-0.9185053008039421,-17.59195634190807,1
265.5307393141317,266.09376920163055,201.35971642472137,342.6103464855316,141.2506300608102,1060.5820875868762,-0.6982652846533912,-14.731008900895823,1
157.70105267409744,149.69839957131876,107.73287688570115,224.8784273487045,117.14555046300335,1168.212114782281,-0.7158325221109209,22.22613700758765,1
236.3532936166864,237.00545822479356,104.22253471993282,327.0008427862709,222.77830806633807,2562.282284109319,-1.1385238805728042,4.758157213348545,1
139.2552356923253,132.44909652695603,78.26824863348091,485.5371700212164,407.26892138773553,2263.6357530190376,-0.3265562963710031,27.993375501004405,1
314.5772258467496,294.9780257130134,222.15206406704985,436.29715248546745,214.1450884184176,4146.384050614621,-1.0804062938078105,-21.15837645655322,1
144.6008089691354,106.06862922155895,76.14656001216372,581.6980029498169,505.5514429376532,17697.818823852616,0.5957686963453266,29.08813305276492,1
252.1074117738665,252.4274923443785,98.32087158120466,330.8613956074677,232.54052402626309,1653.3916517093733,-0.6870730299529071,30.94477121532975,1
112.10405221000704,108.83275660401809,83.4331233855729,156.3554354957927,72.9223121102198,366.7240161293093,0.03425797947755679,-11.630142433520891,1
206.67813695335192,200.52480895189188,150.90031531597828,276.69751445798465,125.79719914200638,832.3848304522342,-0.8112326573764705,29.733953701176045,1
128.55329139547806,129.17007698717688,76.15892878235834,151.2990162171299,75.14008743477154,236.95472045520873,-0.173787497304085,29.93444763953022,1
205.88191691307398,199.25681864122845,150.68621978189216,273.4665434224156,122.78032364052345,665.326805490498,-0.2535772656267379,38.06759928474143,1
176.0535818435795,172.55207521458067,101.62980390171117,225.79473742395484,124.16493352224367,845.9021917439808,-0.674806821519905,32.07801777555312,1
182.9944407527438,174.2984312121149,134.5532769718963,259.0990401979855,124.5457632260892,1001.9609560655133,-0.5803504782386069,25.406459573966465,1
166.03598737898056,145.40780671931742,82.8658727731387,599.8765757621838,517.0107029890452,10627.042938532755,-1.0701866262812008,26.659505894251513,1
300.6374988112053,281.88015164876606,174.60118287464243,429.82657655534854,255.2253936807061,4354.359010772648,-1.5282363580498912,-8.591820918335939,1
153.92036408666385,143.32100836662065,108.38742554985222,265.0683019913946,156.68087644154238,1427.7592914860186,-0.1907002313386744,34.78334379499946,1
238.48311009116037,229.90280809491492,164.67954279919476,349.1049192875772,184.42537648838245,2111.5686540869037,-0.975564505172418,-8.947047538845027,1
118.46626852100967,119.41994677300526,90.08494801875506,151.30879449442435,61.22384647566929,214.76539057310893,-0.24644402535654525,30.661453206897175,1
260.82632327773086,253.10448273248954,153.61713715526565,392.8465656222749,239.22942846700926,3263.9618595801594,-0.9658017567131627,20.347444366650652,1
154.24237133084117,129.36517169921333,87.63394976294907,279.0323655757792,191.3984158128301,4046.5010721586946,-2.3206010880711925,24.811067268992616,1
219.86332539410643,214.64642563449155,170.55077267663282,352.82741696224747,182.27664428561465,1088.7282514695626,0.08601689731555444,-7.879736316099359,1
175.39752615363267,158.82835056901095,114.20271201036506,576.5687000599696,462.36598804960454,6334.1752333493705,0.3965620744740487,38.322662682687,1
207.35436367346392,194.03081199136767,137.00916907768854,315.63184937859444,178.6226803009059,2313.0219840224822,-1.0583929892206334,28.9371257471905,1
210.16942406854474,220.27793328319527,122.07212572197058,277.98029776364757,155.908172041677,1440.0267546084933,-0.5673002051108822,14.357631837291803,1
220.96808149719791,221.30850274781608,75.31447525644371,268.9599537194367,193.64547846299303,1115.7884753136657,-0.6578840741901621,-4.322675141939837,1
157.64830736845283,147.98671406415696,95.80809998450663,240.46910947382193,144.6610094893153,1072.6888038481572,-0.5900228443301918,26.583833716613686,1
232.4216237907724,243.43930090117615,76.40823051359831,309.181475817278,232.7732453036797,2708.428558014621,-1.172010132643712,-8.2755107122875,1
154.53050803502802,154.6908216201227,95.86554203543567,208.89436428873668,113.02882225330102,484.9939116737616,-0.22075071378984024,38.467860255844826,1
268.5167574333271,252.49586961924672,197.45337355030966,383.8089134238267,186.35553987351705,2223.8384994616877,-0.7859044776570523,21.151170745910694,1
123.90042099569703,115.11217782171911,77.07181992409623,183.61611064763457,106.54429072353834,604.535055198762,-0.19194284639112158,31.086432335498525,1
258.17189568033984,254.59074438330805,140.79781236017666,321.1167128227234,180.31890046254674,1110.717203998348,-0.538297811311871,27.08315968009581,1
187.99404076949222,155.31083942582222,79.78358024896704,598.3279640347716,518.5443837858046,12809.103497691365,0.2717514516489039,8.448601536960481,1
218.45421526356046,218.45835970443622,76.50224360412271,309.7711061524624,233.26886254833965,1339.9848889989107,-0.8521075899452398,31.296653979146114,1
123.85241223203903,124.15678102393684,77.15987596687629,161.93972494026892,84.77984897339263,266.19485279972577,-0.1853192782066347,27.249971225333304,1
204.5807342152004,200.20547669545184,86.89185300421757,264.0118012028869,177.1199481986693,767.4501159048971,-0.17928877583879627,39.39308640884956,1
162.04127838765604,163.80917074579008,87.02838873840044,215.26037253277465,128.23198379437423,1119.9092135677622,-0.6326403604445157,34.19817081818906,1
177.82276211481346,171.03137234818536,138.80441378540996,272.0171822512332,133.21276846582322,792.1518343746702,-0.32066848808290394,12.0471035405354,1
159.58622635848388,159.74438816443262,88.81451085181071,202.928220788614,114.11370993680329,649.1474654815985,-0.47653877808081185,25.505782069161114,1
396.40921137673155,391.4045137239264,206.3281960565062,544.7715428818633,338.44334682535714,6767.075565532062,-0.836704337394536,-3.2400390903574117,1
213.22773288666346,192.6888074128363,138.76312118867568,580.0677807408426,441.304659552167,6880.407283782383,0.278756923857377,32.835327121377794,1
227.3987388658709,220.1042808952898,154.58493257617027,337.7854114294718,183.20047885330155,2027.7676164811805,-0.7821333728696299,10.44921950313417,1
112.23396272482232,109.08072060080376,89.5510765949156,180.67207899308895,91.12100239817335,318.021628477694,-0.17793383795899084,28.211957503062017,1
247.39618420440624,236.3832852267772,122.06922626809511,356.73037107430025,234.66114480620513,2927.4130721910833,-1.0421230352502684,16.51186254063858,1
174.06591845156288,175.75621847447655,99.00245127800234,227.9972262498489,128.99477497184654,844.5820119522633,-0.4674565896664618,34.02946787411063,1
281.098758413166,280.79229008784756,76.40315655456946,579.2644153764063,502.8612588218368,5802.190935164382,-0.681563004889737,30.355342419570473,1
168.6545107850001,151.6462467001393,107.20310291028372,589.985845206183,482.7827422958992,6775.31815748501,0.46685836786254564,36.29266626062494,1
203.57973100686692,193.32302900816944,135.7806789234203,280.89560672226423,145.11492779884392,1256.618285655127,-0.7707127652073066,30.999302470673953,1
215.2824415246903,221.02875311053668,154.24623202574193,272.13775652733244,117.89152450159051,1338.4751977558258,-0.3841359448200996,6.533151255084741,1
244.2600087331038,243.60352905631723,192.2975620377455,302.6578805440734,110.3603185063279,510.2114890478864,-0.3877661669227669,32.65755100381995,1
327.8643400306566,337.805226775489,84.21946798657179,421.5688723111363,337.34940432456455,5036.438374944704,-0.884447342813139,43.131413309639626,1
333.5336816797339,352.50865743869946,163.009398122482,464.9824420175628,301.97304389508076,6818.592660799445,-1.8536142119150278,-7.456476762758026,1
270.3540006581525,266.3676767833849,197.06699956980907,339.055696169232,141.98869659942295,1003.1665485238691,-0.2665759404352265,51.736421948299466,1
395.4124223247683,386.4111827818154,266.1137852178377,598.6372061859565,332.52342096811884,7728.405757281558,-1.1539045233375134,-9.520210692363461,1
278.15981298176956,289.7946393439521,100.42890639121165,360.8203025202135,260.3913961290018,3192.8558460239474,-0.6906045308085156,35.94550201577095,1
400.66686246318255,345.5482944289777,81.14434293962726,599.8206487620733,518.6763058224461,25742.955981778625,1.273299860168248,44.77255894015339,1
236.68364599627503,220.39095319109416,89.92231534908814,580.0463078326891,490.12399248360094,12378.449322362316,-0.6860310406312415,44.13230848333155,1
296.1447328818552,291.40815471222646,131.1157726886335,598.3730198800343,467.25724719140084,6401.858738526544,-1.1771300695635896,39.31881958108878,1
283.1185356089129,330.5161476548536,75.56517302046484,395.1923041973646,319.62713117689975,12031.749559664324,-2.3870952265740306,46.829164032774415,1
282.8357307260347,271.58576987127384,197.44691903712044,422.21284289255334,224.7659238554329,2505.3279916364786,-0.5635732664591653,44.37927067809232,1
214.17015197585738,200.80071112969011,132.56381360064807,401.8213527626635,269.2575391620154,2311.791598638283,-0.9904548903977367,34.91337332835765,1
273.1877043981881,256.0379854288583,156.92334544559088,550.9071744267674,393.9838289811765,5939.033979770877,-1.5514665354988961,26.62780625869944,1
311.39863341958045,319.13761114666556,203.43989690392556,359.9241233180067,156.48422641408115,1065.6279471715475,-0.2344832661594091,37.04157642663195,1
448.1615228229792,482.5583730928145,105.4838177820562,597.280899566925,491.79708178486874,11327.432885284616,-1.9293949841224047,-0.4316686891026461,1
241.24870106344054,232.4096067458633,80.22152166023272,391.55836919982244,311.3368475395897,3745.445339740413,-1.3953361713359085,24.527434006687365,1
293.03948070893534,291.0913010782923,155.60724255717906,581.121321998095,425.51407944091596,4070.6513229483157,-0.9068338351513207,-5.926638831415153,1
196.10068411221522,150.35609769825584,92.49401112626646,556.0187655582605,463.52475443199404,9079.662626574243,-1.0662859377283753,36.354630662531065,1
461.0238407620013,477.0907219700165,291.0315213516786,541.9798582675212,250.94833691584262,4175.935530709557,0.7301454467872944,30.233920054838762,1
300.9906487102359,302.39503462430395,166.8697138926332,493.8137272880648,326.9440133954316,3143.013136656832,-0.9898709329713082,35.68495947532891,1
252.95909528272273,245.29502431047104,146.19315681688184,448.43605219590836,302.24289537902655,4477.885901177214,-1.287585805408268,41.2219268888887,1
201.33517125288378,214.01229723885552,77.75394305995339,242.267748536958,164.5138054770046,1223.4605226127019,-0.10673889437805098,43.66290384850361,1
261.9106028900267,252.29678098729238,149.15760409009803,338.2509261810226,189.09332209092454,2145.9715664128976,-0.47766012705161714,32.93181678451239,1
307.06634106082043,306.7712130255784,79.87000846709859,391.63592375314306,311.76591528604445,3093.868142196692,-1.353499369807775,26.110422574487426,1
278.0903492638026,281.6989715199142,182.29551690184678,355.41348769449985,173.11797079265307,1143.618211037317,-0.3765545655045248,-0.29049672402384213,1
250.37788736978735,269.24989205477885,91.00624551160958,329.9485941784373,238.94234866682774,2410.655947865501,-0.4581866818516469,47.44223486597837,1
299.9310487530763,286.98182638923737,154.8314728223522,438.2056174133692,283.37414459101706,4812.492593724114,-1.518108545966585,-5.118549781369663,1
253.2354753784319,261.95157123057254,93.18888095863012,330.58760970978585,237.39872875115572,2474.729040168136,-0.06469957775970356,51.9922210487796,1
322.928310194138,283.3829804392805,174.9010624806626,581.6826608757863,406.78159839512364,11640.52143363827,-2.3152557682900974,-16.05314398172424,1
263.6453079674744,299.1478196895779,76.70747375467289,355.61328483158843,278.90581107691554,7633.032003039884,-2.081940638429557,38.24331513673813,1
426.2791746581618,460.40005414600506,152.9114078275717,599.7940864564216,446.88267862884993,17980.48012992136,1.2888313856809874,46.639201665501844,1
301.24998017650114,260.67678967915043,197.67636261345717,535.2285402260734,337.5521776126162,8624.000434607795,0.13686223035138703,47.632526521881445,1
345.7497822256195,335.09485805806355,145.08657913912626,471.6199448129033,326.5333656737771,4187.518291901883,-0.7166467731611952,40.84658212265906,1
270.81136490712885,295.125321214427,78.31567816865946,593.5261512049598,515.2104730363003,10779.548419274779,-1.459893200841789,44.63466771495926,1
339.1863294729839,349.47099624781947,126.89661414258485,487.4984732067458,360.601859064161,6985.685408253597,-0.23593841875647076,46.54551264362943,1
297.92367328601796,281.8677306425577,160.49521697325957,588.3223560837797,427.82713911052014,6594.131649889019,-1.180337005683693,42.55421502428962,1
329.37618537216804,324.61447982509463,211.23692836808863,494.19934145291165,282.962413084823,4547.4482941581,-0.8026978864753385,46.413450125658464,1
241.75711061221605,231.51036141628214,142.4214491426989,503.6311354632674,361.2096863205685,3483.823929502985,-0.12469215642698775,38.14572481852582,1
456.51940340562834,480.7430168781244,226.58786610557632,597.2451867602641,370.6573206546878,7875.650017774465,-0.08344553068220305,-0.1511816937270645,1
248.32831132551257,239.79414305001967,164.9186088211289,376.171937869194,211.25332904806507,2183.1781558614443,-0.4141974575091657,35.459435254718414,1
331.6937287693487,324.86287468728824,166.36001399236247,479.9525617716599,313.59254777929743,6550.4901019405215,-1.8760324687846126,3.784214762463671,1
244.58890042397334,203.96805486258086,155.55115961980147,599.7924559044717,444.2412962846702,10025.10492363653,-0.4886276706949504,41.96605250214586,1
523.9119728898825,519.252054490511,301.0806355879601,596.9432258014332,295.8625902134731,2106.6936841913116,0.4879782388406577,29.278235549645622,1
316.48880478151517,332.4058620302063,145.6409163460082,394.1225836564342,248.481667310426,2572.274953616738,-0.18332976361547182,46.32591343601744,1
367.2817604927419,373.68043827791405,194.71017353036424,532.0025228113815,337.2923492810172,8159.431921607588,-0.703162663307285,43.71456199176926,1
242.67306542986805,236.02606449480768,139.1035539055848,586.9279653791915,447.8244114736067,3660.238227370996,0.5780453787756621,43.39239107762814,1
252.1378511888309,255.45824366721976,75.45715476823062,330.8036675713814,255.3465128031508,2878.8403835827303,-0.21501231819255653,33.08281720907534,1
313.2520082464819,308.2219907251754,221.7464389489273,394.6862897547731,172.9398508058458,2162.5396116232,-1.487674773472242,30.368950310306868,1
280.7996166401777,275.37058487101444,203.05411066924427,367.0890482333555,164.03493756411126,1572.2156273364146,-0.46108127090998186,-15.608807328455056,1
240.3097957211059,245.87009921843486,78.5689793989936,366.6450315023261,288.0760521033325,3495.536193431682,-0.1338259908101974,43.73886811932972,1
346.50972343400576,348.98781372078395,164.58118047074834,492.65813207695254,328.0769516062042,5268.2981956120175,-0.8105104231614664,26.11721965017271,1
235.27712890235125,243.47636689248444,87.99460512708217,382.75536100559293,294.76075587851074,5215.6166071062835,0.357027652042141,49.352011988276985,1
347.724564633864,327.9234535061518,257.6129349885181,597.3322101237572,339.7192751352392,4480.356083635552,-0.8151869980721554,39.17160521199759,1
284.45792559503445,304.3109971473842,90.37498150102185,595.5180606924215,505.14307919139964,8943.67973015651,-1.626313091838131,38.54178256802349,1
476.42771375207144,481.54308564973644,275.25498195293756,595.2270885607376,319.9721066078,4973.28378037521,-0.5267986102297271,46.62125042250344,1
353.8172649725213,339.5976286107564,223.1393750672137,477.5722672999303,254.43289223271657,4352.3105593450555,0.9388635658998732,45.127493875844756,1
283.98524143073166,272.56988976813506,171.01817502465047,401.8873239426717,230.8691489180212,1887.3799901864434,-0.362268908682947,34.61164364792619,1
347.3214212222833,346.8615183043187,197.33054221558913,550.0157345517932,352.68519233620407,5539.727270939596,-0.1635760510679767,48.10153211236686,1
337.2463710755882,331.8454238848485,156.5940457828264,469.4193297684887,312.8252839856623,7488.755754933344,-1.4396447200101612,44.684632693059974,1
243.00776540675037,239.00175018538442,159.41776109447494,353.0177848161799,193.60002372170499,1785.0727609410144,-0.4658508678989294,47.66787403145284,1
249.59328264756678,246.3927632679916,77.55692528262371,356.6203217795654,279.0633964969417,3653.6217900103115,-1.276008159493784,36.271720879895646,1
277.86693318670353,282.0625038712712,142.7844324607456,363.0520924162417,220.2676599554961,2722.8062776382167,-0.9241099212950538,36.40810006518812,1
418.03751360773606,418.70892464231304,122.649335802502,594.8632933427506,472.2139575402486,9373.779860734872,-0.0162867781933577,2.321237206624216,1
198.99853446847936,179.12998337080307,111.70022971429125,559.2115582156257,447.51132850133445,9514.684177364934,0.6310486676333834,36.16180679754916,1
323.3983768424237,316.7970151316424,167.9583270885391,444.7792336630615,276.8209065745224,4450.450222753535,-1.4695935747891324,-1.275228921993667,1
200.19973230906402,179.06906877260377,136.55865121334324,593.6313274111117,457.07267619776843,6911.086219424036,0.6192439831265552,36.603281873787374,1
476.58390374460924,501.6509461435894,292.69588388832557,554.7582466700188,262.06236278169325,4413.912500987174,-0.31443892066632595,29.93619493860014,1
297.113360114341,321.05499200037207,138.80143068703023,400.4794955019889,261.67806481495865,5679.154741968401,-0.2311742101996454,50.63589556569724,1
401.36476517307045,428.5652903380345,166.9884416224388,589.4280548149557,422.43961319251684,10988.30199794195,-1.023721288396816,2.4020903529631767,1
203.1586257347439,194.0389334915012,134.95213319204737,594.7382619236577,459.7861287316103,6765.290523178635,0.6579719951950908,38.516365481686414,1
259.7765283006112,256.35404387330937,156.32123554412385,357.09292677626274,200.7716912321389,1806.0883735268696,-0.6372901572688493,37.95677512955296,1
312.5997977300733,312.6339617691342,166.0706355617543,391.13640308592534,225.06576752417104,2554.5794347975234,-1.6400162788885304,32.31584815325564,1
242.68832853576768,240.02999615269744,168.50620819678966,290.45759982730067,121.95139163051101,631.098228317923,-0.2744832217192948,19.98346795829799,1
341.3043018229161,347.36794331331726,85.70177300116967,419.8848137439989,334.18304074282923,4315.7157426024805,-0.38676756802879075,51.607261867454156,1
339.8565047144926,323.5800017478599,187.56487307497673,480.8035489786134,293.23867590363665,5200.599297620732,-0.5811560931098303,9.158284355599132,1
265.32189330948506,262.70702067267086,116.5915931615048,380.0863993961407,263.49480623463586,2427.0421786512084,0.1310622499587735,51.87696254641187,1
387.66407333637244,359.4928144164996,263.68233832875967,595.8470774787812,332.16473915002155,8602.019073621424,-0.8329398597209655,16.965518300830524,1
287.73233555987093,293.12268773627534,86.38717738549431,389.2471061955878,302.8599288100935,5837.312854812228,-1.4666457188887831,39.88985172592031,1
499.1212134068395,517.7336446837537,279.1462653800331,562.0367801675735,282.8905147875404,2827.3079836306133,-0.328400424994668,47.83056318687716,1
296.6011646548791,280.1394174735045,88.16268021266414,594.5368593901076,506.3741791774434,6476.114734645137,0.04966175944692571,49.153357169123176,1
306.88203725690084,305.9816073919032,186.59535905256544,421.1740930300707,234.57873397750527,3192.4263893095876,0.747879331124386,36.40519689886228,1
337.44849305318377,342.35018425236007,76.48356101233283,423.38451302739395,346.90095201506114,2690.745803910623,-0.3131492979289766,47.83363116881909,1
292.737882420318,281.1017627134291,116.42559903730952,506.95907331087614,390.53347427356664,4624.885572423891,-0.6923806639076343,45.017921029808804,1
292.25225869002423,284.89813329901295,138.21921820029667,379.0077499490846,240.78853174878793,2906.8547154632465,-0.5659148671990538,45.715946255155046,1
310.3787025169177,310.93419929887625,92.11474055067134,427.298259999942,335.18351944927065,5633.4857585262,-0.9687499948471278,26.71453848306133,1
345.73269122964,344.25479522568264,245.38689588351312,403.0059527522678,157.61905686875465,1390.3043835013127,-0.022456840466494186,42.513866660716516,1
422.65135341735044,447.2094962046202,143.90356842630786,590.5057829955298,446.6022145692219,10226.097792574448,-1.3484864762546425,28.1167926847588,1
282.1701128587902,277.7844261030927,166.9793864283714,391.64425098416996,224.66486455579854,3768.3181171742253,-1.0892263764073813,38.12301206039359,1
289.7085415711075,288.57273048668003,176.42008651813094,403.7636136357524,227.34352711762145,2019.9744942194493,-0.7249038078177552,10.11511526773075,1
192.46432718372685,183.0218673578384,109.16813869414003,469.7460226618946,360.5778839677546,2303.9392303341497,-0.8755857433296995,41.14188408378733,1
488.8699408794071,495.4753369099543,341.99614801436064,584.1757778410547,242.17962982669405,2507.2187096030584,0.4101765960793117,31.34509394289949,1
290.8336281823883,289.26395045788354,144.1073395573005,505.8413621687237,361.73402261142326,3845.394965692791,-0.5987816598095982,37.28166822369994,1
309.68782379911585,311.6551083715243,153.4849951438109,559.0584034624699,405.57340831865895,8746.805993687976,-3.000684822602902,30.950283717348192,1
227.9422146947074,224.74323240829187,89.14045017892178,591.3532578376395,502.2128076587177,8529.599162075723,1.066006770594233,41.22376059095887,1
270.10190884252245,268.00708570617326,150.58281983294333,366.6928755928598,216.1100557599165,2205.811857083929,-0.6934489402581877,37.66250719096875,1
298.3010119581421,279.9059641112447,185.14443703676412,381.5549905831986,196.4105535464345,2540.8569543715653,-1.6386949860648863,27.79399036060029,1
256.8199063396833,256.55441787804466,161.27000661590617,407.3511815633624,246.08117494745622,933.4685218225326,-0.30097772321605243,-0.5546170301564192,1
183.04510895210626,175.60836436183047,129.68570568431656,489.7104733716072,360.0247676872906,1531.968232902522,-0.23219351860014367,38.218526620064026,1
350.8612541579666,343.9607438539826,255.0202992962526,433.6206981791127,178.6003988828601,1316.3373102224296,-0.17447316906970115,36.0381465185051,1
182.05950071846976,174.7958489295135,152.2450129041774,235.75599466708766,83.51098176291026,279.95069853882984,-0.07592941576876841,41.03039681999938,1
347.54001441174654,348.48545383543325,131.8108668254455,463.6561005177922,331.8452336923467,3128.530642838049,0.025327773098463506,-9.04709009100961,1
178.61165388538814,171.4872462323284,120.72120874273409,498.2064100582486,377.4852013155145,1415.3371596637437,-0.12149018513834307,39.76152572383096,1
341.83057335205024,347.7821795643827,86.86879731524364,428.36035402636844,341.4915567111248,3687.6627127980755,0.07666699214934214,17.85130279874784,1
186.202303686064,181.2613104061532,155.6554962745951,245.3931323252598,89.73763605066472,409.6898205919467,-0.1318951004260377,21.645306456299895,1
337.8301534115428,341.65636035937735,221.53585324521626,422.8295571881618,201.29370394294554,2068.228914281297,0.04345994564204786,34.91976633818462,1
177.72690410773268,174.7557436338896,145.71480773803535,220.14738326250273,74.43257552446738,300.9725737943921,-0.10458684552923017,31.61482987786951,1
338.46324309407777,343.4667488232801,86.73226753201533,436.899950553906,350.1676830218907,4350.955573532884,-0.027938397719537322,46.416674836205026,1
177.4073310190739,171.89038328699854,152.24636087576545,219.75574220819752,67.50938133243207,252.03656262169764,-0.07925892398607663,36.35201081501828,1
353.5776759408436,345.47260550139754,236.3805171185393,421.7726847733203,185.392167654781,1462.7317736709315,-0.11772519232587428,23.2629426194689,1
